TjÃ¤nstekontrakt	Konsument HSA-id	Konsument beskrivning	Logisk Adressat HSA-id	Logisk Adressat beskrivning	Producent HSA-id	Producent beskrivning	Producent URL
urn:riv:crm:scheduling:GetAllHealthcareFacilities:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000081-A2646	VE: Blekinge - Kvinnohälsovårdsmottagning Karlshamn	HSATEST2-CN5 - GAHF	Blekinge - Analytix - GetAllHealthcareFacilities - RIVTA21	https://mvktest.ltblekinge.sjunet.org:20004/ConnectMVK/GetAllhealthcareFacilitiesInteraction.svc
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000081-A2644	VE: Blekinge - Kvinnohälsovårdsmottagning Lyckeby - Trossö	HSATEST2-CN5 - GSOCS	Blekinge - Analytix - GetSubjectOfCareSchedule - RIVTA21	https://mvktest.ltblekinge.sjunet.org:20004/ConnectMVK/GetSubjectOfCareScheduleInteraction.svc
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000081-A2644	VE: Blekinge - Kvinnohälsovårdsmottagning Lyckeby - Trossö	HSATEST2-CN5 - GAD	Blekinge - Analytix - GetAvailableDates - RIVTA21	https://mvktest.ltblekinge.sjunet.org:20004/ConnectMVK/GetAvailableDatesInteraction.svc
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000081-A2644	VE: Blekinge - Kvinnohälsovårdsmottagning Lyckeby - Trossö	HSATEST2-CN5 - GAT	Blekinge - Analytix - GetAvailableTimeslots - RIVTA21	https://mvktest.ltblekinge.sjunet.org:20004/ConnectMVK/GetAvailableTimeslotsInteraction.svc
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000081-A2644	VE: Blekinge - Kvinnohälsovårdsmottagning Lyckeby - Trossö	HSATEST2-CN5 - GBD	Blekinge - Analytix - GetBookingDetails - RIVTA21	https://mvktest.ltblekinge.sjunet.org:20004/ConnectMVK/GetBookingDetailsInteraction.svc
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000081-A2644	VE: Blekinge - Kvinnohälsovårdsmottagning Lyckeby - Trossö	HSATEST2-CN5 - CB	Blekinge - Analytix - CancelBooking - RIVTA21	https://mvktest.ltblekinge.sjunet.org:20004/ConnectMVK/CancelBookingInteraction.svc
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000081-A2644	VE: Blekinge - Kvinnohälsovårdsmottagning Lyckeby - Trossö	HSATEST2-CN5 - UB	Blekinge - Analytix - UpdateBooking - RIVTA21	https://mvktest.ltblekinge.sjunet.org:20004/ConnectMVK/UpdateBookingInteraction.svc
urn:riv:crm:scheduling:MakeBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000081-A2644	VE: Blekinge - Kvinnohälsovårdsmottagning Lyckeby - Trossö	HSATEST2-CN5 - MB	Blekinge - Analytix - MakeBooking - RIVTA21	https://mvktest.ltblekinge.sjunet.org:20004/ConnectMVK/MakeBookingInteraction.svc
urn:riv:crm:scheduling:GetAllTimeTypes:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000081-A2644	VE: Blekinge - Kvinnohälsovårdsmottagning Lyckeby - Trossö	HSATEST2-CN5 - GATT	Blekinge - Analytix - GetAllTimeTypes - RIVTA21	https://mvktest.ltblekinge.sjunet.org:20004/ConnectMVK/GetAllTimeTypesInteraction.svc
urn:riv:crm:scheduling:GetAllHealthcareFacilities:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000081-A2644	VE: Blekinge - Kvinnohälsovårdsmottagning Lyckeby - Trossö	HSATEST2-CN5 - GAHF	Blekinge - Analytix - GetAllHealthcareFacilities - RIVTA21	https://mvktest.ltblekinge.sjunet.org:20004/ConnectMVK/GetAllhealthcareFacilitiesInteraction.svc
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	HSA-VKY567	Logisk adressat för demotidbok kalendercentralen	GETSUBJECTOFCARESCHEDULE_SLOW_TESTPRODUCER	Teststubbe som används vid överlasttester, konfigureras i vp-config-override.properties	https://localhost:20002/loadtest/testproducer/GetSubjectOfCareSchedule/1/rivtabp21
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	HSA-VKM345	Logisk adressat för demotidbok kalendercentralen	GETSUBJECTOFCARESCHEDULE_SLOW_TESTPRODUCER	Teststubbe som används vid överlasttester, konfigureras i vp-config-override.properties	https://localhost:20002/loadtest/testproducer/GetSubjectOfCareSchedule/1/rivtabp21
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000081-A2645	VE: Blekinge - Kvinnohälsovårdsmottagning Ronneby	HSATEST2-CN5 - GSOCS	Blekinge - Analytix - GetSubjectOfCareSchedule - RIVTA21	https://mvktest.ltblekinge.sjunet.org:20004/ConnectMVK/GetSubjectOfCareScheduleInteraction.svc
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000081-A2645	VE: Blekinge - Kvinnohälsovårdsmottagning Ronneby	HSATEST2-CN5 - GAD	Blekinge - Analytix - GetAvailableDates - RIVTA21	https://mvktest.ltblekinge.sjunet.org:20004/ConnectMVK/GetAvailableDatesInteraction.svc
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000081-A2645	VE: Blekinge - Kvinnohälsovårdsmottagning Ronneby	HSATEST2-CN5 - GAT	Blekinge - Analytix - GetAvailableTimeslots - RIVTA21	https://mvktest.ltblekinge.sjunet.org:20004/ConnectMVK/GetAvailableTimeslotsInteraction.svc
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000081-A2645	VE: Blekinge - Kvinnohälsovårdsmottagning Ronneby	HSATEST2-CN5 - GBD	Blekinge - Analytix - GetBookingDetails - RIVTA21	https://mvktest.ltblekinge.sjunet.org:20004/ConnectMVK/GetBookingDetailsInteraction.svc
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000081-A2645	VE: Blekinge - Kvinnohälsovårdsmottagning Ronneby	HSATEST2-CN5 - CB	Blekinge - Analytix - CancelBooking - RIVTA21	https://mvktest.ltblekinge.sjunet.org:20004/ConnectMVK/CancelBookingInteraction.svc
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000081-A2645	VE: Blekinge - Kvinnohälsovårdsmottagning Ronneby	HSATEST2-CN5 - UB	Blekinge - Analytix - UpdateBooking - RIVTA21	https://mvktest.ltblekinge.sjunet.org:20004/ConnectMVK/UpdateBookingInteraction.svc
urn:riv:crm:scheduling:MakeBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000081-A2645	VE: Blekinge - Kvinnohälsovårdsmottagning Ronneby	HSATEST2-CN5 - MB	Blekinge - Analytix - MakeBooking - RIVTA21	https://mvktest.ltblekinge.sjunet.org:20004/ConnectMVK/MakeBookingInteraction.svc
urn:riv:crm:scheduling:GetAllTimeTypes:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000081-A2645	VE: Blekinge - Kvinnohälsovårdsmottagning Ronneby	HSATEST2-CN5 - GATT	Blekinge - Analytix - GetAllTimeTypes - RIVTA21	https://mvktest.ltblekinge.sjunet.org:20004/ConnectMVK/GetAllTimeTypesInteraction.svc
urn:riv:crm:scheduling:GetAllHealthcareFacilities:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000081-A2645	VE: Blekinge - Kvinnohälsovårdsmottagning Ronneby	HSATEST2-CN5 - GAHF	Blekinge - Analytix - GetAllHealthcareFacilities - RIVTA21	https://mvktest.ltblekinge.sjunet.org:20004/ConnectMVK/GetAllhealthcareFacilitiesInteraction.svc
urn:riv:ehr:blocking:synchronization:RegisterBlock:2:rivtabp21	HSATEST2-CNW	Halland - RTjP	PAS4412341119-101L	VG: Halland - Region Halland PDL	T_SERVICES_SE165565594230-104Z - RB	Nationell Spärrtjänst Sjunet - RegisterBlock - RIVTA21	https://prodtest.sakerhetstjanst.sjunet.org:7080/blockingNationalService/RegisterBlock/2/rivtabp21
urn:riv:ehr:blocking:synchronization:UnregisterBlock:2:rivtabp21	HSATEST2-CNW	Halland - RTjP	PAS4412341119-101L	VG: Halland - Region Halland PDL	T_SERVICES_SE165565594230-104Z - UB	Nationell Spärrtjänst Sjunet - UnregisterBlock - RIVTA21	https://prodtest.sakerhetstjanst.sjunet.org:7080/blockingNationalService/UnregisterBlock/2/rivtabp21
urn:riv:ehr:blocking:synchronization:RegisterTemporaryRevoke:2:rivtabp21	HSATEST2-CNW	Halland - RTjP	PAS4412341119-101L	VG: Halland - Region Halland PDL	T_SERVICES_SE165565594230-104Z - RTR	Nationell Spärrtjänst Sjunet - RegisterTemporaryRevoke - RIVTA21	https://prodtest.sakerhetstjanst.sjunet.org:7080/blockingNationalService/RegisterTemporaryRevoke/2/rivtabp21
urn:riv:ehr:blocking:synchronization:UnregisterTemporaryRevoke:2:rivtabp21	HSATEST2-CNW	Halland - RTjP	PAS4412341119-101L	VG: Halland - Region Halland PDL	T_SERVICES_SE165565594230-104Z - UTR	Nationell Spärrtjänst Sjunet - UnregisterTemporaryRevoke - RIVTA21	https://prodtest.sakerhetstjanst.sjunet.org:7080/blockingNationalService/UnregisterTemporaryRevoke/2/rivtabp21
urn:riv:ehr:blocking:synchronization:RegisterBlock:2:rivtabp21	HSATEST2-CNW	Halland - RTjP	PAS4412341119-1026	VG: Halland - HälsoRingen Glänninge PDL	T_SERVICES_SE165565594230-104Z - RB	Nationell Spärrtjänst Sjunet - RegisterBlock - RIVTA21	https://prodtest.sakerhetstjanst.sjunet.org:7080/blockingNationalService/RegisterBlock/2/rivtabp21
urn:riv:ehr:blocking:synchronization:UnregisterBlock:2:rivtabp21	HSATEST2-CNW	Halland - RTjP	PAS4412341119-1026	VG: Halland - HälsoRingen Glänninge PDL	T_SERVICES_SE165565594230-104Z - UB	Nationell Spärrtjänst Sjunet - UnregisterBlock - RIVTA21	https://prodtest.sakerhetstjanst.sjunet.org:7080/blockingNationalService/UnregisterBlock/2/rivtabp21
urn:riv:ehr:blocking:synchronization:RegisterTemporaryRevoke:2:rivtabp21	HSATEST2-CNW	Halland - RTjP	PAS4412341119-1026	VG: Halland - HälsoRingen Glänninge PDL	T_SERVICES_SE165565594230-104Z - RTR	Nationell Spärrtjänst Sjunet - RegisterTemporaryRevoke - RIVTA21	https://prodtest.sakerhetstjanst.sjunet.org:7080/blockingNationalService/RegisterTemporaryRevoke/2/rivtabp21
urn:riv:ehr:blocking:synchronization:UnregisterTemporaryRevoke:2:rivtabp21	HSATEST2-CNW	Halland - RTjP	PAS4412341119-1026	VG: Halland - HälsoRingen Glänninge PDL	T_SERVICES_SE165565594230-104Z - UTR	Nationell Spärrtjänst Sjunet - UnregisterTemporaryRevoke - RIVTA21	https://prodtest.sakerhetstjanst.sjunet.org:7080/blockingNationalService/UnregisterTemporaryRevoke/2/rivtabp21
urn:riv:ehr:blocking:synchronization:RegisterBlock:2:rivtabp21	HSATEST2-CNW	Halland - RTjP	PAS4412341119-1027	VG: Halland - Amadeuskliniken Grundplåten AB PDL	T_SERVICES_SE165565594230-104Z - RB	Nationell Spärrtjänst Sjunet - RegisterBlock - RIVTA21	https://prodtest.sakerhetstjanst.sjunet.org:7080/blockingNationalService/RegisterBlock/2/rivtabp21
urn:riv:ehr:blocking:synchronization:UnregisterBlock:2:rivtabp21	HSATEST2-CNW	Halland - RTjP	PAS4412341119-1027	VG: Halland - Amadeuskliniken Grundplåten AB PDL	T_SERVICES_SE165565594230-104Z - UB	Nationell Spärrtjänst Sjunet - UnregisterBlock - RIVTA21	https://prodtest.sakerhetstjanst.sjunet.org:7080/blockingNationalService/UnregisterBlock/2/rivtabp21
urn:riv:ehr:blocking:synchronization:RegisterTemporaryRevoke:2:rivtabp21	HSATEST2-CNW	Halland - RTjP	PAS4412341119-1027	VG: Halland - Amadeuskliniken Grundplåten AB PDL	T_SERVICES_SE165565594230-104Z - RTR	Nationell Spärrtjänst Sjunet - RegisterTemporaryRevoke - RIVTA21	https://prodtest.sakerhetstjanst.sjunet.org:7080/blockingNationalService/RegisterTemporaryRevoke/2/rivtabp21
urn:riv:ehr:blocking:synchronization:UnregisterTemporaryRevoke:2:rivtabp21	HSATEST2-CNW	Halland - RTjP	PAS4412341119-1027	VG: Halland - Amadeuskliniken Grundplåten AB PDL	T_SERVICES_SE165565594230-104Z - UTR	Nationell Spärrtjänst Sjunet - UnregisterTemporaryRevoke - RIVTA21	https://prodtest.sakerhetstjanst.sjunet.org:7080/blockingNationalService/UnregisterTemporaryRevoke/2/rivtabp21
urn:riv:ehr:blocking:synchronization:RegisterBlock:2:rivtabp21	HSATEST2-CNW	Halland - RTjP	LTH4444000115-1000	VG: Halland - Region Halland	T_SERVICES_SE165565594230-104Z - RB	Nationell Spärrtjänst Sjunet - RegisterBlock - RIVTA21	https://prodtest.sakerhetstjanst.sjunet.org:7080/blockingNationalService/RegisterBlock/2/rivtabp21
urn:riv:ehr:blocking:synchronization:UnregisterBlock:2:rivtabp21	HSATEST2-CNW	Halland - RTjP	LTH4444000115-1000	VG: Halland - Region Halland	T_SERVICES_SE165565594230-104Z - UB	Nationell Spärrtjänst Sjunet - UnregisterBlock - RIVTA21	https://prodtest.sakerhetstjanst.sjunet.org:7080/blockingNationalService/UnregisterBlock/2/rivtabp21
urn:riv:ehr:blocking:synchronization:RegisterTemporaryRevoke:2:rivtabp21	HSATEST2-CNW	Halland - RTjP	LTH4444000115-1000	VG: Halland - Region Halland	T_SERVICES_SE165565594230-104Z - RTR	Nationell Spärrtjänst Sjunet - RegisterTemporaryRevoke - RIVTA21	https://prodtest.sakerhetstjanst.sjunet.org:7080/blockingNationalService/RegisterTemporaryRevoke/2/rivtabp21
urn:riv:ehr:blocking:synchronization:UnregisterTemporaryRevoke:2:rivtabp21	HSATEST2-CNW	Halland - RTjP	LTH4444000115-1000	VG: Halland - Region Halland	T_SERVICES_SE165565594230-104Z - UTR	Nationell Spärrtjänst Sjunet - UnregisterTemporaryRevoke - RIVTA21	https://prodtest.sakerhetstjanst.sjunet.org:7080/blockingNationalService/UnregisterTemporaryRevoke/2/rivtabp21
urn:riv:ehr:blocking:synchronization:RegisterBlock:2:rivtabp21	HSATEST2-CNW	Halland - RTjP	LTH4444000115-101L	VG: Halland - Tudorkliniken	T_SERVICES_SE165565594230-104Z - RB	Nationell Spärrtjänst Sjunet - RegisterBlock - RIVTA21	https://prodtest.sakerhetstjanst.sjunet.org:7080/blockingNationalService/RegisterBlock/2/rivtabp21
urn:riv:ehr:blocking:synchronization:UnregisterBlock:2:rivtabp21	HSATEST2-CNW	Halland - RTjP	LTH4444000115-101L	VG: Halland - Tudorkliniken	T_SERVICES_SE165565594230-104Z - UB	Nationell Spärrtjänst Sjunet - UnregisterBlock - RIVTA21	https://prodtest.sakerhetstjanst.sjunet.org:7080/blockingNationalService/UnregisterBlock/2/rivtabp21
urn:riv:ehr:blocking:synchronization:RegisterTemporaryRevoke:2:rivtabp21	HSATEST2-CNW	Halland - RTjP	LTH4444000115-101L	VG: Halland - Tudorkliniken	T_SERVICES_SE165565594230-104Z - RTR	Nationell Spärrtjänst Sjunet - RegisterTemporaryRevoke - RIVTA21	https://prodtest.sakerhetstjanst.sjunet.org:7080/blockingNationalService/RegisterTemporaryRevoke/2/rivtabp21
urn:riv:ehr:blocking:synchronization:UnregisterTemporaryRevoke:2:rivtabp21	HSATEST2-CNW	Halland - RTjP	LTH4444000115-101L	VG: Halland - Tudorkliniken	T_SERVICES_SE165565594230-104Z - UTR	Nationell Spärrtjänst Sjunet - UnregisterTemporaryRevoke - RIVTA21	https://prodtest.sakerhetstjanst.sjunet.org:7080/blockingNationalService/UnregisterTemporaryRevoke/2/rivtabp21
urn:riv:crm:scheduling:GetAllTimeTypes:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000172-28RV	VE: Västmanland - Ögonmottagning Västerås	SE162321000172-0055 - GATT	LTV - RTJP - GetAllTimeTypes - RIVTA20	https://rtjptest.ltv.sjunet.org/csp/rtp/GetAllTimeTypes/1/rivtabp20/crm/scheduling/TP.Service.VirtualService.cls
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000172-28RV	VE: Västmanland - Ögonmottagning Västerås	SE162321000172-0055 - GAD	LTV - RTJP - GetAvailableDates - RIVTA20	https://rtjptest.ltv.sjunet.org/csp/rtp/GetAvailableDates/1/rivtabp20/crm/scheduling/TP.Service.VirtualService.cls
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000172-28RV	VE: Västmanland - Ögonmottagning Västerås	SE162321000172-0055 - GAT	LTV - RTJP - GetAvailableTimeslots - RIVTA20	https://rtjptest.ltv.sjunet.org/csp/rtp/GetAvailableTimeslots/1/rivtabp20/crm/scheduling/TP.Service.VirtualService.cls
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000172-28RV	VE: Västmanland - Ögonmottagning Västerås	SE162321000172-0055 - GBD	LTV - RTJP - GetBookingDetails - RIVTA20	https://rtjptest.ltv.sjunet.org/csp/rtp/GetBookingDetails/1/rivtabp20/crm/scheduling/TP.Service.VirtualService.cls
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000172-28RV	VE: Västmanland - Ögonmottagning Västerås	SE162321000172-0055 - GSOCS	LTV - RTJP - GetSubjectOfCareSchedule - RIVTA20	https://rtjptest.ltv.sjunet.org/csp/rtp/GetSubjectOfCareSchedule/1/rivtabp20/crm/scheduling/TP.Service.VirtualService.cls
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000172-28RV	VE: Västmanland - Ögonmottagning Västerås	SE162321000172-0055 - UB	LTV - RTJP - UpdateBooking - RIVTA21	https://rtjptest.ltv.sjunet.org/csp/rtp/UpdateBooking/1/rivtabp20/crm/scheduling/TP.Service.VirtualService.cls
